"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Token_ID","Method"
"0xa0f0f56b2ebf9aad13029581322cb31a80a98a18a91798bc38226747bb435866","13250681","1631981386","2021-09-18 16:09:46","0x0000000000000000000000000000000000000000","0x88fef9a2559d35d14044e1222e5a50121b04a370","11", "Whitelisted Mints"
"0xd9fd4e23b78754384f054d8600c45bd94785652567fb6101423565670b317345","13250681","1631981386","2021-09-18 16:09:46","0x0000000000000000000000000000000000000000","0x41ac554367a7dd7cbc29c3d84e5cbe34fc69a215","12", "Whitelisted Mints"
"0x11b26158652f0dd3d7e22c919ece4396bb0375a9baf284f6ce73e587f0bb3381","13250681","1631981386","2021-09-18 16:09:46","0x0000000000000000000000000000000000000000","0x058724adad45a1874840e07070544043aae4c657","13", "Whitelisted Mints"
"0x1aaf6679ce02caba8120701295da8b21a6eed18c95076d3baa33593905c9c194","13250681","1631981386","2021-09-18 16:09:46","0x0000000000000000000000000000000000000000","0x860e4425a7b49f9ef6f8e794064ec3f5a9878d18","14", "Whitelisted Mints"
"0xa9033a574e5348a6e3e4f06865fccb35931748d4248cc3af5896e9ecf6d7adaa","13250682","1631981415","2021-09-18 16:10:15","0x0000000000000000000000000000000000000000","0xb7fe8fb276baedad7fa45b75bce42403115d6470","15", "Whitelisted Mints"
"0x1db49b608cdf9438032dab94a0443cd6e45e9c1fda770e3243901fc56a2061da","13250683","1631981443","2021-09-18 16:10:43","0x0000000000000000000000000000000000000000","0x36e8c0edb5b0d82960cfffd9882cb6d781f0e25f","16", "Whitelisted Mints"
"0x7493d921864827ec2f4f69cad53f023857a0143172738ff903bd7b69245e0af9","13250683","1631981443","2021-09-18 16:10:43","0x0000000000000000000000000000000000000000","0x5a4593d2c0976028cd301d750408b3764b4a0536","17", "Whitelisted Mints"
"0x924d00d687960a9e9379b99b28b5cf1c48bb572652217922dc48e63b6a3c9e84","13250683","1631981443","2021-09-18 16:10:43","0x0000000000000000000000000000000000000000","0x428438def2ab588cb6a474b3719465fc7f0a5849","18", "Whitelisted Mints"
"0x862418a2d5875946e0200f16b33267cd5787cf8027399db2d916731ddd0fb8ee","13250683","1631981443","2021-09-18 16:10:43","0x0000000000000000000000000000000000000000","0xc8fa9217a610120107c86cafa90365f993f3a096","19", "Whitelisted Mints"
"0x74ad4ba17778dda5583572cba6eca113a1ea40b044afdbc9e1574d8a9cba4e0d","13250683","1631981443","2021-09-18 16:10:43","0x0000000000000000000000000000000000000000","0x3c68fbde3fb8d41f526566826d4d6d94fa6c3f10","20", "Whitelisted Mints"
"0x9ba5dd94045e297c0ad42e441ff53506fc8f476e99f65142eb87ba9168168e9f","13250683","1631981443","2021-09-18 16:10:43","0x0000000000000000000000000000000000000000","0x93b6a9f4054953cb37a253aab8a5527c3bd5f3a4","21", "Whitelisted Mints"
"0xb14becb85c87dec98985a4d29e5131a0760f0f57a46e1b1ec52c490b5f6eec8e","13250683","1631981443","2021-09-18 16:10:43","0x0000000000000000000000000000000000000000","0x7b4e448ad13724b1e161fbcbfc57af12e965fa63","22", "Whitelisted Mints"
"0x0223209c75e171761343a0c6a643ca7e7c91e9b83e4b16e8812d1d8bd1d64495","13250684","1631981477","2021-09-18 16:11:17","0x0000000000000000000000000000000000000000","0xa5b0c665e95545604f0a1dd0e3ecd857a9c2d2c9","23", "Whitelisted Mints"
"0xdcd9bede22675ec752b69eade49f7865b556e58e0a5e4cdc600fe36c9ee25778","13250684","1631981477","2021-09-18 16:11:17","0x0000000000000000000000000000000000000000","0x601cc773c1cb38673be5cbc75ecb3a1b2a79afec","24", "Whitelisted Mints"
"0x941c4fff08e572b03522117116e81ef211dd9a7e41977f99dee0ebb478c9dedf","13250684","1631981477","2021-09-18 16:11:17","0x0000000000000000000000000000000000000000","0xe214aeb9d49326ae8efd9f39fdcdec47cf5e7200","25", "Whitelisted Mints"
"0x644b3ce5e72ec0f7fcb2a31a3f145b8475c0382707e3df3fb6584df1bfeb78ce","13250685","1631981487","2021-09-18 16:11:27","0x0000000000000000000000000000000000000000","0xe0d620f829ec31b09a43f05fb73f4a5d5c773341","26", "Whitelisted Mints"
"0xb274dd27e58abd82101c4a417b19c75659778cd5ea15d7ddd125cdf90cf43957","13250685","1631981487","2021-09-18 16:11:27","0x0000000000000000000000000000000000000000","0x13b053f017b6c68e089267ffc3f10ee92ed95a79","27", "Whitelisted Mints"
"0xdd232426ccc5ee95f7374b07bd46dae0ca19e8fd2beb937e703d6860604f6359","13250685","1631981487","2021-09-18 16:11:27","0x0000000000000000000000000000000000000000","0x5fccfbcc517edbd785858afb4ec28353ae0dc3ae","28", "Whitelisted Mints"
"0x20a9c4284e6e35dd5612a75892a2da02395478ac21ca27bd6eb5c133f5ab0ae6","13250685","1631981487","2021-09-18 16:11:27","0x0000000000000000000000000000000000000000","0x097e3725a78fe52a803da00e827bb60a99509483","29", "Whitelisted Mints"
"0xb26d49ef3166738a1c2a6b06d1d7f927d77ab26fab58b38feffb6b146d046f77","13250687","1631981499","2021-09-18 16:11:39","0x0000000000000000000000000000000000000000","0x75c568309ce1eb3c07252e87829740e55d16a918","30", "Whitelisted Mints"
"0xd3c1f39bf8542a5d9ecde4a47b4ef907fdcc1b82d2791c08625c23a2b31935ce","13250688","1631981520","2021-09-18 16:12:00","0x0000000000000000000000000000000000000000","0x8f364e168501aad38acf95da7a4a1dff53ded8a3","31", "Whitelisted Mints"
"0x930cd2ed751e1c9610ecb21ed2fd9f13b8ebc7058dea0c9d74fe7e55d83be067","13250688","1631981520","2021-09-18 16:12:00","0x0000000000000000000000000000000000000000","0x57364d13258bdac76167605d9fb47e958d0d1ab1","32", "Whitelisted Mints"
"0xaff01f8285d5098f1f28d90ca8de0a9d7550e89c91c1b2ee0bb3025ad27e9930","13250690","1631981524","2021-09-18 16:12:04","0x0000000000000000000000000000000000000000","0x0a7a4e5d2c965bee22a30bd047eab0f7a0fb1f6b","33", "Whitelisted Mints"
"0x89269ed590f6cf0b007b563afa1c6899e3e91cc610bf6845f64d00043a918b7e","13250690","1631981524","2021-09-18 16:12:04","0x0000000000000000000000000000000000000000","0xd1bfb7bc1560e82cf365ba284481365915f84b06","34", "Whitelisted Mints"
"0x0b77b8c5cee05bfd3730256167ebf5dd0a878040349a301cfd7046838dceac0e","13250691","1631981573","2021-09-18 16:12:53","0x0000000000000000000000000000000000000000","0x51ec15594230ddf21a7ea5a4ac392bb8dbda527e","35", "Whitelisted Mints"
"0x30bd3bf36d1cf7af1f28aad16d19621b6b641561b1cffd90eac7e316001ebc49","13250691","1631981573","2021-09-18 16:12:53","0x0000000000000000000000000000000000000000","0xb0504ff9f79e587ffaba27cb20a9c81481e76fa9","36", "Whitelisted Mints"
"0x1e5cf71e83ccefb1fdc28deee9d3840867a4004f838ea25624224a399e4efe6f","13250691","1631981573","2021-09-18 16:12:53","0x0000000000000000000000000000000000000000","0xee3ad277af280cca1024f85e3308c361119c9b2e","37", "Whitelisted Mints"
"0x4380ef2dfd06758176421e021936c2d51eff66bedd8bfbbec04f5e6f4e0d9ef3","13250691","1631981573","2021-09-18 16:12:53","0x0000000000000000000000000000000000000000","0x84d586f2c921d1a04da635d762a8d7bb03a6af12","38", "Whitelisted Mints"
"0xfe302555d6a8572cd49dc860b6a5db10691e8d1804a57f6da59d62ed04afe122","13250692","1631981582","2021-09-18 16:13:02","0x0000000000000000000000000000000000000000","0xcb84d6c8e849aae169a81df105a100a4eb016395","39", "Whitelisted Mints"
"0x56847d9db1073a81417ac9423b3ed3b1384f65996bde3fcadad859ca972faecc","13250692","1631981582","2021-09-18 16:13:02","0x0000000000000000000000000000000000000000","0x9a477ad9517d98927aabed4c529633a6bfb2b4ec","40", "Whitelisted Mints"
"0x6db722026e4ce9d8e7798cce7e888ae394ced0c9f59e7d2e9e0732d04151a879","13250692","1631981582","2021-09-18 16:13:02","0x0000000000000000000000000000000000000000","0xacf14ab404274b72e919f22ae4638f52797833a3","41", "Whitelisted Mints"
"0x1fb00a9e07fe7531ced29e8e94bf097eb1adc505ee34e608893609cf46a5377f","13250692","1631981582","2021-09-18 16:13:02","0x0000000000000000000000000000000000000000","0x83a4699a7526b979fca28633efb7f19d652f2773","42", "Whitelisted Mints"
"0xd329491fd78ad063b852798ab5b737817f9ce62e4f484a629cd47c4f2a0b451b","13250692","1631981582","2021-09-18 16:13:02","0x0000000000000000000000000000000000000000","0x4e336042a01b44116b22f8a78ea5292e4d55c354","43", "Whitelisted Mints"
"0xbc54a182dd619c5d06c86b750fa2450d48ce9ecf2101ef63754a5bca4ed39d10","13250692","1631981582","2021-09-18 16:13:02","0x0000000000000000000000000000000000000000","0x07203f037356f3dc59ec9cb6923a9ebad3c82025","44", "Whitelisted Mints"
"0xaebda90df083fc63b371d0f8fd400c7b55f15b3c41f11501c85cad14aa9462e4","13250693","1631981584","2021-09-18 16:13:04","0x0000000000000000000000000000000000000000","0x813d83aa205a06bcd5cd3f76694b7a543422700f","45", "Whitelisted Mints"
"0x46d8f01348bf8b2c140b308144440dea60eac534667e5f56533332601c570e37","13250693","1631981584","2021-09-18 16:13:04","0x0000000000000000000000000000000000000000","0x1036f896eb59cd406ed4f03f77a5b1599b5765ac","46", "Whitelisted Mints"
"0x72b45db6e94ff8bc325a8c22215d11bf34b7c2c2fb41f7e366afbe9a4bba9040","13250694","1631981598","2021-09-18 16:13:18","0x0000000000000000000000000000000000000000","0x882c34e0a3405f713581b8c8c9650f3cc28df488","47", "Whitelisted Mints"
"0x3887a0711ccdf84de854931a625c2cb1cea176061e688e0bf5538584e34a0b94","13250694","1631981598","2021-09-18 16:13:18","0x0000000000000000000000000000000000000000","0x7a1a9cb2d8064ca436d72fa6629469bf49cdc620","48", "Whitelisted Mints"
"0x43402247251bf672bdf746489a6dc3bbf94bd2b79a9e2d80218f1629c11a9a1c","13250695","1631981599","2021-09-18 16:13:19","0x0000000000000000000000000000000000000000","0xbfa49a4d8ab4b310cd69e9c38da3560ed985aed9","49", "Whitelisted Mints"
"0x66b2bdf8e8515a7e48a3b194986c9a0c28cd19a5f3a719915df363a91c2cea49","13250695","1631981599","2021-09-18 16:13:19","0x0000000000000000000000000000000000000000","0x195503278db28e47248a42bb095963709c1eddfb","50", "Whitelisted Mints"
"0x7ac5cbe0f5a52a66b6703d091826905ffc1f0662886efc71918cf31463551451","13250695","1631981599","2021-09-18 16:13:19","0x0000000000000000000000000000000000000000","0xf5e97141303a7cff1c26fee4177446d1d898d8d9","51", "Whitelisted Mints"
"0xd548111db660c7e01c8ee181b225574ed285f8f1a0701ea7ca3e3bcb155c805b","13250696","1631981605","2021-09-18 16:13:25","0x0000000000000000000000000000000000000000","0x166a17b55733c9b66ee0ec2dd2c9ae0d7c88638a","52", "Whitelisted Mints"
"0x332fba0fcc50a552818caac0c6313b0b4f7a3c8cb03ce5fb93b7dfc97b3f7695","13250696","1631981605","2021-09-18 16:13:25","0x0000000000000000000000000000000000000000","0x92ec90d6e692d39b189308621c9b12f33372ddb9","53", "Whitelisted Mints"
"0xffeb13de930a8e99eac51e43035f94d3fa9c759123c0dc5b5d06383b4626244d","13250696","1631981605","2021-09-18 16:13:25","0x0000000000000000000000000000000000000000","0x0f65c7d2faac5b30d00840b775663792588528e1","54", "Whitelisted Mints"
"0x6dd4224a95304788566249b7a8e834cbc42f7b921b748207f8daac4f569d8b3e","13250696","1631981605","2021-09-18 16:13:25","0x0000000000000000000000000000000000000000","0x3d91ad906c3969f86c588c988f721d5a735c6f81","55", "Whitelisted Mints"
"0xb8cc55a661069936ca89821587c700c290f12a9c7331329e32f1a1df07b8b0c5","13250696","1631981605","2021-09-18 16:13:25","0x0000000000000000000000000000000000000000","0x80040312d5b96ef9c459bdc68451aba61ebfb7ef","56", "Whitelisted Mints"
"0xba6475415e58f366f8909ff51532afab129c2653ca616bdf282615820c9c35dd","13250697","1631981622","2021-09-18 16:13:42","0x0000000000000000000000000000000000000000","0xc8388a40f266f3d3838dd33f64fd8a8d076f6bb8","57", "Whitelisted Mints"
"0x43ddbb68d4e5e45e36a5163d6d8442db5693727e14f6a740ab3abae56ddeaafd","13250697","1631981622","2021-09-18 16:13:42","0x0000000000000000000000000000000000000000","0x6db08bbb8c4204dbae398259dd5ddf939df1b9da","58", "Whitelisted Mints"
"0x741383e06e01ef6fbb4afec0babf04931879e791d4a5dbbd3a0b161ffe1821c6","13250697","1631981622","2021-09-18 16:13:42","0x0000000000000000000000000000000000000000","0x59f07b9aefb0153e2ba86e3e66270250a083b6b5","59", "Whitelisted Mints"
"0xfd99419787dcfe080c8aae9d358d918a33110d0cb52b10e05fd828fa960df104","13250697","1631981622","2021-09-18 16:13:42","0x0000000000000000000000000000000000000000","0x045454cdde0821544bdaebef7f43048f88fec784","60", "Whitelisted Mints"
"0x00edd49cd321af14d66404a12924a7bf71a7bb4fcef99a9bad4a182ac6a421f6","13250697","1631981622","2021-09-18 16:13:42","0x0000000000000000000000000000000000000000","0xa4c4141637eac06d6ad22d9e354058eabdca684a","61", "Whitelisted Mints"
"0x8fc476e5926589a21c86363245acaba97e2dd9ef67bb964557e1081625ce842e","13250697","1631981622","2021-09-18 16:13:42","0x0000000000000000000000000000000000000000","0x786c9fb9494cc3c82d5a47a62b4392c7004106ca","62", "Whitelisted Mints"
"0xf22fd8861518e0bc14f844a2f338a6edf4732ec05d5d3d3116617eb14af437b9","13250697","1631981622","2021-09-18 16:13:42","0x0000000000000000000000000000000000000000","0x808297a1958dcc85cafce5e2cecc22306ef11a9a","63", "Whitelisted Mints"
"0x54a054a8defee09a3447336c1451712648d0bc75c7dc830037a191a8e26d83fb","13250697","1631981622","2021-09-18 16:13:42","0x0000000000000000000000000000000000000000","0x1b4c61eb2ea43ba069355dbde213bc9673736809","64", "Whitelisted Mints"
"0xfcbb590d123727927fcd9dbf7d09508bd046652a69c797fda214c910a2496f1b","13250697","1631981622","2021-09-18 16:13:42","0x0000000000000000000000000000000000000000","0xb9fcdcde3483a3945b85e75d463846256a81d66b","65", "Whitelisted Mints"
"0xf5c5b307194ab3de4757a13fabe48e39f4b788821b6f9b2f1092fe59904cfbcc","13250698","1631981654","2021-09-18 16:14:14","0x0000000000000000000000000000000000000000","0xc53f5a27021455293aa34da308280abc4cad210a","66", "Whitelisted Mints"
"0xd1750920fe00701cb92d5ab5ed75799976ebe69ee5648e48098d43d2dba05dd6","13250698","1631981654","2021-09-18 16:14:14","0x0000000000000000000000000000000000000000","0x7acf3ed31c5fd008bea4114a6d08a26a4182eeff","67", "Whitelisted Mints"
"0x2ee3d59bec05eb0a508b3066c3dce57f995e9bcb15e4ead3b90a901e15302203","13250698","1631981654","2021-09-18 16:14:14","0x0000000000000000000000000000000000000000","0x4f23e8c0441dbbb300013cd1b8e4dd205710364d","68", "Whitelisted Mints"
"0x4e7d0f25f3aaef84b724615f87c07f4f7dd8d0ce536777c1c098b8363cd19f0e","13250698","1631981654","2021-09-18 16:14:14","0x0000000000000000000000000000000000000000","0x1fbb211b32731865d8934be43288a3d717c079b4","69", "Whitelisted Mints"
"0x670691a8613753f5d72441f64b62abcbf2d5081aa103e33a107bb4404b4728c7","13250699","1631981667","2021-09-18 16:14:27","0x0000000000000000000000000000000000000000","0xdd963ec4c0841f719f1cf88a2e9ba5a65c14a8f1","70", "Whitelisted Mints"
"0xbfd40e91d43da35f18087361484fb86c82e282216295b0d746823db47a80b96f","13250699","1631981667","2021-09-18 16:14:27","0x0000000000000000000000000000000000000000","0xfbb29745c39d0a3dd4b3e4b5ae4bdaabf867d637","71", "Whitelisted Mints"
"0xcbac76c727e6ca7ff93c2014e40f1b2edf1147871ee7951e9fd8ed4210caaf79","13250699","1631981667","2021-09-18 16:14:27","0x0000000000000000000000000000000000000000","0x52a0f1377d110c6aafae9f48858664639bc4172d","72", "Whitelisted Mints"
"0xf11ac79ac1c5e6ca81c74ac6d0df45ddf3f136cf1cc126cd83d252e966bc3a4b","13250699","1631981667","2021-09-18 16:14:27","0x0000000000000000000000000000000000000000","0x17ff3344b8a59b102cf2869587db17539c4812b3","73", "Whitelisted Mints"
"0x229cafed7f9eb706fd0850ce92f53c37f0633d3209ac33d2486960ca3fa1b8d1","13250700","1631981678","2021-09-18 16:14:38","0x0000000000000000000000000000000000000000","0x0bd43f463074e731718f970c35b3fa7c8184c642","74", "Whitelisted Mints"
"0xbe167c362dfbe3bb36dde27502c537ce7e4b162be5fcb9ac6c935d94d008fab6","13250700","1631981678","2021-09-18 16:14:38","0x0000000000000000000000000000000000000000","0x0c08cf8f1e3cdc6ce4d8176d28fdca2cb9478821","75", "Whitelisted Mints"
"0xc9e726e27ea0cc822c89a4f7bd079fec522988a14a92f46bc18546ca9584620b","13250700","1631981678","2021-09-18 16:14:38","0x0000000000000000000000000000000000000000","0x9bb7f2350f3bd2841c4d78624ffa7776ddc16de4","76", "Whitelisted Mints"
"0x9fdb07b195c5512d6188ef179dae868c15d47da09f45aef80cd1ac72fcbb75d7","13250701","1631981695","2021-09-18 16:14:55","0x0000000000000000000000000000000000000000","0x12f4b06a8ced0c0f35a5094c875a2b8a86562498","77", "Whitelisted Mints"
"0xe87c38a35f5b65f6686fac09c7a6b08b21dc77c362a8d09d0baabfabc1d0aded","13250702","1631981701","2021-09-18 16:15:01","0x0000000000000000000000000000000000000000","0x25d7472c234111bebb50b8a987b6316629fc6bf6","78", "Whitelisted Mints"
"0x18c5ddadd1adfe87823406e371e562a33d0c24473d26bdd9a61a1438951a766f","13250703","1631981703","2021-09-18 16:15:03","0x0000000000000000000000000000000000000000","0x48d732e704b90d77af8ec46fcf5cd75e03afa208","79", "Whitelisted Mints"
"0x523a1b44e6b24a7c13a4844125c79874b7fb8af81b6b82f519105e0592b311e9","13250703","1631981703","2021-09-18 16:15:03","0x0000000000000000000000000000000000000000","0x3ca728b12559f9b6662dc19fcf167ef27daeedf8","80", "Whitelisted Mints"
"0xc4fa8e98b419a25bdf1c3a3eb59e2c341607333a24178e04f4a00ae6d0a474f8","13250703","1631981703","2021-09-18 16:15:03","0x0000000000000000000000000000000000000000","0x39983c280c4bc6c3801d3317f817bb4cbb562927","81", "Whitelisted Mints"
"0xa290974d638297ad966ba9f91b4257f2a53c657320242504878350bcdbcd36eb","13250703","1631981703","2021-09-18 16:15:03","0x0000000000000000000000000000000000000000","0x006c0a5aff8a9489235ad7b876e17dda0f216794","82", "Whitelisted Mints"
"0xe2f138c7c5f24ae3a9988f0dfffa33fe7d239321b88cb74ea041ce7ef6b6a922","13250703","1631981703","2021-09-18 16:15:03","0x0000000000000000000000000000000000000000","0x18f37350b7a64dea310d397d926c1751f67c9da2","83", "Whitelisted Mints"
"0x01683a8a961cd34522f2c29ba3304f6c4f048145ee5e37719bd9a0ce4fbfcf7f","13250704","1631981715","2021-09-18 16:15:15","0x0000000000000000000000000000000000000000","0xeb296fc0b2a9712b32b1003edbfc5e409662686d","84", "Whitelisted Mints"
"0xb43164c3132fd6f0513cc17e623c0f39c5832cbe281e69fb54e9f9c6eabd1e4a","13250704","1631981715","2021-09-18 16:15:15","0x0000000000000000000000000000000000000000","0x0579fb3398c9877b9878f07aff7b4aa911ca9388","85", "Whitelisted Mints"
"0xec4efcf35ee8af891f6fb6b9e4ad1b595bd62bdd3df1ae8acddaf14b5fd4186b","13250704","1631981715","2021-09-18 16:15:15","0x0000000000000000000000000000000000000000","0x9dd0e68ef913df841826450f843233484d418bb3","86", "Whitelisted Mints"
"0x94d60375c2c400485bfcb8afff64999373c5e760bd4c200dbe01fc24032d1d83","13250704","1631981715","2021-09-18 16:15:15","0x0000000000000000000000000000000000000000","0x21bc8c36161ca02354eb10890688dded95820068","87", "Whitelisted Mints"
"0x0e811525f58c6c19568a920e8d76e7107e5fefb9d079f09283ed9036fadb26c3","13250704","1631981715","2021-09-18 16:15:15","0x0000000000000000000000000000000000000000","0x2d1d925f7144a3dd56913eb4bbd011b52dc2a2f3","88", "Whitelisted Mints"
"0x567f834f0ffda0b604ed5b7206ce6a20a7ba132ab2ce23ea6f8a4c85530f4834","13250704","1631981715","2021-09-18 16:15:15","0x0000000000000000000000000000000000000000","0xded9b882fb636878ca868d02f32bb39a0783d747","89", "Whitelisted Mints"
"0x0cf15bda296db3355745539383152af06a46ebf021796a37e82dafa23e0fe6b9","13250704","1631981715","2021-09-18 16:15:15","0x0000000000000000000000000000000000000000","0x82898fdeefc202bd5dbca206c75b71d4a88a120c","90", "Whitelisted Mints"
"0x17bb3a31e47c02472a381eb81f2cc78e0f058153acda682ee0a63db7e0f245f5","13250706","1631981741","2021-09-18 16:15:41","0x0000000000000000000000000000000000000000","0x348c6ef550b98950afa2e55b3c02a306ca4c0135","91", "Whitelisted Mints"
"0xb168281dd9fe9b9e573910fd99e674ee45aaac912771eeea4accfe79b35f0e1d","13250706","1631981741","2021-09-18 16:15:41","0x0000000000000000000000000000000000000000","0x9429b7d2a312b140e18981757b2b44b33881e76b","92", "Whitelisted Mints"
"0xdb04e42c0019e8c297931ea3dff7adf1e6658cf6aec0a255334902c519326efc","13250706","1631981741","2021-09-18 16:15:41","0x0000000000000000000000000000000000000000","0xd8d5391fc872181f749728688b565c8a6508a962","93", "Whitelisted Mints"
"0x2649c834f8f3a7cac51c336687f96cb1adba8ee8e5e8ac9bd5d8683860700324","13250706","1631981741","2021-09-18 16:15:41","0x0000000000000000000000000000000000000000","0xdd01596074fa8e2a2f84d10d89090ae4543ea20b","94", "Whitelisted Mints"
"0xad47de7e1004281fc4dfb175ae0649842b52f8ec8d28209d6f6943a38d08ec99","13250706","1631981741","2021-09-18 16:15:41","0x0000000000000000000000000000000000000000","0x8535dc4a06d3b40744e8c495e5c6a29dda489989","95", "Whitelisted Mints"
"0x6919885fe7716e70fc5eec66a3eca9744e0bf4ca69d1b6e6e9bf894ab6dc0fca","13250706","1631981741","2021-09-18 16:15:41","0x0000000000000000000000000000000000000000","0xbcb1c9373b1214ce96ce847160e33660aa293fc8","96", "Whitelisted Mints"
"0x232afe877cd5d43af3cb1b8fd39da2ade9f4bccc2044263cf3b7c015b61f5546","13250706","1631981741","2021-09-18 16:15:41","0x0000000000000000000000000000000000000000","0xd912f7da074ae3694259d95e204c0e6100e3ac43","97", "Whitelisted Mints"
"0x1e93b44c77277424b9de6de0973db0fd13ee0cb11d46d9b80598a09fe510fc9d","13250708","1631981745","2021-09-18 16:15:45","0x0000000000000000000000000000000000000000","0xea8a0b3a336c625e179332a9d424e952789b3185","98", "Whitelisted Mints"
"0x658fe18769978c530bdf45f92728e3c1ced22fac02655efb5c9b5fbcbf493cf0","13250708","1631981745","2021-09-18 16:15:45","0x0000000000000000000000000000000000000000","0x0ee55ea8af9756ea8940dfe071c3fff124988a40","99", "Whitelisted Mints"
"0xf63084c270be613a1a9dae51c97d99043bba3a1a0b20f5cc3905e6370df7cadc","13250708","1631981745","2021-09-18 16:15:45","0x0000000000000000000000000000000000000000","0xfb606edda00bf91738c5d55f04d1c21907aec98a","100", "Whitelisted Mints"
"0xc35a0a5f37dffe4ceb28f0f011eb99db09b564868345ed8b9cd3aee32126e21f","13250709","1631981758","2021-09-18 16:15:58","0x0000000000000000000000000000000000000000","0xf9ec946c7d7fa6189147eee1c2b7bf418e7eb705","101", "Whitelisted Mints"
"0x8e5242466c5551405ebdb8bf7bb2a23823dc8fcce9956d7a676832347c765ba4","13250709","1631981758","2021-09-18 16:15:58","0x0000000000000000000000000000000000000000","0xc3746825f13c07dcd7e6fdb9c0c80a9affb18952","102", "Whitelisted Mints"
"0x9fca772bbfbe6787d4bf3e8b774b2d1641284d5d9e38d22ea1149c5a4aee7373","13250709","1631981758","2021-09-18 16:15:58","0x0000000000000000000000000000000000000000","0xd99687ba7bd3d8a96ad3d4a7a9f15493750c5bdb","103", "Whitelisted Mints"
"0xf3bfe3e25bd1f0d57fd033abb5d30c490a85d8284d73659d40906209ef3fdbd2","13250709","1631981758","2021-09-18 16:15:58","0x0000000000000000000000000000000000000000","0x2da4bdb36c33544c123f3d485c4f5d0426cdf262","104", "Whitelisted Mints"
"0xe60b435f4eca9fb5c61b9d6d0272c91905748cdc83312df8e258301c7aad056b","13250709","1631981758","2021-09-18 16:15:58","0x0000000000000000000000000000000000000000","0x0e2063c2cdd82d8236ae2a2c938b57bdacc1ae08","105", "Whitelisted Mints"
"0xca6bcebc56f92d0d6f4e5c000070f11283f23db1c5965305de48bc090d1e63eb","13250709","1631981758","2021-09-18 16:15:58","0x0000000000000000000000000000000000000000","0xb32b84494df2b99cae50683a4273cce4a21429bf","106", "Whitelisted Mints"
"0xd0e7d4414c66b8030775f795050fd38d0447cd47db857c2a46008d81a5c9c8d6","13250709","1631981758","2021-09-18 16:15:58","0x0000000000000000000000000000000000000000","0xb9016d86544975510d0143fd59d4ecbe7169c70c","107", "Whitelisted Mints"
